,runnerId,age,gender,countryCode,racesCount,Usa citizen
807,41789291,36,M,USA,1,1
808,41753703,46,M,CHE,3,0
809,41786403,40,M,USA,1,1
810,41786802,29,M,USA,1,1
811,41773663,32,M,USA,2,1
812,41765849,27,M,USA,2,1
813,41782991,24,M,USA,10,1
814,41803865,50,M,SWE,1,0
815,41765816,33,M,USA,5,1
816,41803226,37,M,USA,1,1
817,41795245,27,W,USA,3,1
818,41789671,27,M,ISL,1,0
819,41752295,38,M,USA,55,1
820,41794983,31,M,NLD,1,0
821,41750818,42,W,USA,42,1
822,41778060,30,M,USA,2,1
823,41753797,43,M,USA,2,1
824,41790694,33,M,USA,1,1
825,41785948,39,M,ITA,1,0
826,41791416,47,M,GBR,1,0
827,41756275,29,M,GBR,1,0
828,41761330,43,M,USA,43,1
829,41780698,26,W,USA,1,1
830,41777799,26,W,USA,6,1
831,41787692,32,M,DEU,2,0
832,41794058,24,M,USA,1,1
833,41779358,34,M,USA,1,1
834,41788549,41,M,USA,1,1
835,41774499,35,M,ESP,2,0
836,41804044,38,M,BRA,1,0
837,41767803,35,M,GBR,1,0
838,41756868,29,M,USA,59,1
839,41772561,40,M,USA,1,1
840,41760180,30,M,USA,39,1
841,41762353,36,M,USA,2,1
842,41767241,38,M,BRA,1,0
843,41805479,27,M,ISR,1,0
844,41783589,45,M,POL,1,0
845,41779700,47,M,USA,1,1
846,41787780,27,M,USA,1,1
847,41753758,40,M,MEX,1,0
848,41787477,31,M,USA,1,1
849,41788590,29,M,USA,1,1
850,41776637,35,M,USA,18,1
851,41753069,44,M,MEX,1,0
852,41768431,35,M,USA,7,1
853,41759253,31,M,USA,41,1
854,41760071,48,M,GBR,3,0
855,41796922,40,M,USA,1,1
856,41791424,42,M,DEU,1,0
857,41783524,33,M,USA,2,1
858,41757344,32,M,USA,9,1
859,41788394,29,W,USA,1,1
860,41752589,52,M,GBR,9,0
861,41763393,30,M,USA,2,1
862,41755234,44,M,USA,4,1
863,41789470,36,M,USA,1,1
864,41804456,47,M,CAN,1,0
865,41762709,24,M,USA,30,1
866,41776364,28,M,USA,2,1
867,41779581,32,M,MEX,1,0
868,41781046,30,M,SWE,1,0
869,41798662,33,W,NLD,1,0
870,41759806,33,M,SWE,1,0
871,41788441,30,M,SWE,1,0
872,41767350,39,M,ITA,2,0
873,41782829,31,M,USA,4,1
874,41768014,30,M,USA,1,1
875,41752769,55,M,USA,8,1
876,41779653,33,W,USA,1,1
877,41787471,45,M,GBR,1,0
878,41796307,44,M,FRA,1,0
879,41780079,51,M,GBR,1,0
880,41751829,39,M,USA,60,1
881,41775621,43,M,USA,6,1
882,41790012,44,M,USA,1,1
883,41763984,34,M,USA,29,1
884,41760925,36,M,USA,11,1
885,41787279,50,M,BEL,1,0
886,41780045,38,M,USA,1,1
887,41795830,24,M,BEL,1,0
888,41776729,26,M,USA,2,1
889,41781778,28,M,DEU,1,0
890,41758827,33,W,USA,63,1
891,41802235,29,M,DEU,1,0
892,41786941,49,M,ESP,1,0
893,41787514,40,M,POL,1,0
894,41759869,31,X,USA,13,1
895,41779155,38,M,USA,2,1
896,41787346,35,M,GBR,1,0
897,41758928,48,M,USA,13,1
898,41788020,33,M,GBR,1,0
899,41758816,38,M,USA,41,1
900,41757725,47,M,USA,2,1
901,41804225,32,M,AUS,1,0
902,41804224,29,M,AUS,1,0
903,41766548,47,M,CAN,2,0
904,41753006,37,M,USA,15,1
905,41789006,23,M,USA,1,1
906,41779429,48,M,USA,1,1
907,41769963,47,M,CAN,6,0
908,41789194,27,M,USA,1,1
909,41789712,28,W,USA,1,1
910,41773666,46,M,CAN,1,0
911,41765519,35,M,USA,65,1
912,41778168,31,M,USA,10,1
913,41801082,42,M,DEU,1,0
914,41790255,48,M,IRL,1,0
915,41767380,36,M,USA,14,1
916,41805454,34,M,GBR,2,0
917,41756628,33,W,USA,5,1
918,41777266,30,M,USA,6,1
919,41765203,37,M,ITA,29,0
920,41772186,32,M,USA,24,1
921,41784518,20,M,USA,2,1
922,41765953,27,W,USA,8,1
923,41775441,45,M,USA,1,1
924,41776691,30,M,USA,12,1
925,41788021,30,M,CAN,1,0
926,41761858,40,M,ESP,1,0
927,41787522,36,M,USA,1,1
928,41761178,31,M,USA,6,1
929,41778888,44,M,USA,1,1
930,41802180,37,M,ESP,1,0
931,41773394,47,M,ITA,1,0
932,41761020,29,M,USA,7,1
933,41758796,31,M,USA,10,1
934,41795929,37,M,GBR,1,0
935,41805547,32,M,USA,1,1
936,41790499,32,W,USA,1,1
937,41754534,38,M,USA,19,1
938,41756555,35,M,USA,6,1
939,41803004,26,M,GBR,1,0
940,41764777,44,M,USA,1,1
941,41789144,39,M,DEU,1,0
942,41788582,32,M,PER,1,0
943,41795647,31,M,NLD,1,0
944,41773357,52,M,USA,1,1
945,41755703,39,M,MEX,3,0
946,41760946,34,M,USA,55,1
947,41799297,27,M,GBR,1,0
948,41758558,48,M,USA,2,1
949,41783683,26,M,USA,2,1
950,41754662,34,M,USA,18,1
951,41793328,25,M,USA,1,1
952,41788430,26,M,USA,1,1
953,41771124,31,M,USA,4,1
954,41779856,26,M,USA,7,1
955,41768855,55,M,GBR,1,0
956,41769416,45,M,USA,2,1
957,41757301,31,W,USA,22,1
958,41765881,32,M,USA,11,1
959,41788783,29,W,USA,1,1
960,41767754,43,M,USA,1,1
961,41779232,25,W,USA,1,1
962,41782468,54,M,NOR,1,0
963,41790937,26,M,USA,1,1
964,41762490,44,M,USA,29,1
965,41779339,29,M,USA,2,1
966,41788294,32,W,USA,1,1
967,41761403,46,M,USA,2,1
968,41777193,31,M,USA,2,1
969,41765396,35,M,GBR,1,0
970,41789618,28,M,USA,1,1
971,41790876,29,M,FRA,1,0
972,41795324,22,M,USA,4,1
973,41767687,30,M,USA,5,1
974,41768881,32,M,USA,2,1
975,41801113,44,M,ESP,1,0
976,41801062,47,M,ESP,1,0
977,41753347,54,M,USA,20,1
978,41797173,43,M,ITA,1,0
979,41801128,35,M,ESP,1,0
980,41789175,33,M,GBR,1,0
981,41753254,36,W,USA,2,1
982,41788084,50,M,POL,1,0
983,41781972,26,W,USA,7,1
984,41755780,37,M,USA,49,1
985,41804585,37,M,FRA,1,0
986,41784311,34,M,BRA,2,0
987,41790007,44,M,CHE,1,0
988,41781075,26,W,USA,1,1
989,41805569,49,M,USA,1,1
990,41794809,27,M,ANT,1,0
991,41759299,51,M,CAN,1,0
992,41802988,36,W,ARG,2,0
993,41752533,44,M,USA,87,1
994,41798956,36,M,NLD,1,0
995,41787452,31,M,MEX,1,0
996,41802548,53,M,NOR,1,0
997,41756036,35,M,USA,34,1
998,41804041,45,M,USA,1,1
999,41765570,29,W,USA,2,1
1000,41804641,32,M,USA,1,1
1001,41770122,35,M,CRI,5,0
1002,41757245,44,M,USA,71,1
1003,41783526,57,M,CHE,2,0
1004,41759965,43,M,USA,2,1
1005,41787517,35,W,USA,1,1
1006,41781784,24,W,USA,1,1
1007,41800347,42,M,BEL,1,0
1008,41771238,30,M,USA,27,1
1009,41788773,24,M,USA,1,1
1010,41795962,27,M,USA,2,1
1011,41799428,28,M,AUS,1,0
1012,41787779,28,M,GBR,1,0
1013,41782802,26,M,USA,3,1
1014,41769998,36,M,HKG,2,0
1015,41767568,35,W,USA,3,1
1016,41797365,50,M,ITA,1,0
1017,41771248,27,M,USA,10,1
1018,41759713,33,M,USA,1,1
1019,41789129,35,M,ESP,1,0
1020,41755196,41,M,USA,19,1
1021,41779610,38,M,NLD,2,0
1022,41778022,28,M,GBR,7,0
1023,41788491,29,W,USA,1,1
1024,41766644,30,M,FRA,1,0
1025,41801169,40,M,AUS,1,0
1026,41791427,51,M,USA,1,1
1027,41790815,29,M,MEX,1,0
1028,41764855,45,M,USA,7,1
1029,41767576,39,M,USA,44,1
1030,41768351,35,M,USA,1,1
1031,41786966,44,M,LUX,1,0
1032,41770751,26,M,USA,6,1
1033,41755161,37,M,USA,4,1
1034,41780356,43,M,NOR,1,0
1035,41773134,28,M,USA,4,1
1036,41783653,39,W,SWE,3,0
1037,41793427,27,M,USA,1,1
1038,41782208,46,M,POL,1,0
1039,41787415,43,M,DEU,1,0
1040,41773095,45,M,GBR,2,0
1041,41785412,35,M,USA,1,1
1042,41787982,31,W,USA,1,1
1043,41782362,29,M,USA,11,1
1044,41761386,36,M,CRI,11,0
1045,41771301,28,M,USA,24,1
1046,41787268,45,M,ESP,1,0
1047,41762984,36,M,USA,49,1
1048,41787633,27,M,USA,1,1
1049,41770676,29,M,USA,4,1
1050,41772891,26,M,USA,19,1
1051,41755592,39,M,USA,85,1
1052,41755374,44,M,USA,5,1
1053,41786591,40,M,FRA,2,0
1054,41799469,34,M,AUS,1,0
1055,41771466,46,M,DEU,2,0
1056,41770334,30,M,USA,8,1
1057,41763912,52,M,ESP,10,0
1058,41770062,32,M,USA,2,1
1059,41758874,26,M,USA,49,1
1060,41767285,38,M,USA,1,1
1061,41792865,29,M,USA,1,1
1062,41781204,35,M,NOR,1,0
1063,41800900,45,M,ESP,1,0
1064,41774351,25,M,USA,5,1
1065,41765171,28,M,USA,3,1
1066,41754310,41,M,USA,8,1
1067,41773001,37,M,GBR,4,0
1068,41773373,28,M,USA,3,1
1069,41759296,27,M,USA,3,1
1070,41775249,34,M,USA,1,1
1071,41771243,26,W,USA,2,1
1072,41753940,45,M,CHE,4,0
1073,41783734,35,M,USA,2,1
1074,41761389,36,M,USA,11,1
1075,41787076,31,M,USA,1,1
1076,41770748,53,M,USA,9,1
1077,41758521,38,M,USA,45,1
1078,41774069,29,M,USA,1,1
1079,41777396,43,W,CAN,1,0
1080,41785409,45,M,CHI,1,0
1081,41764570,39,M,CRI,2,0
1082,41787350,45,M,ESP,1,0
1083,41799456,41,M,FRA,1,0
1084,41775667,29,W,USA,5,1
1085,41767853,36,M,USA,1,1
1086,41779406,29,M,AUS,1,0
1087,41779831,38,M,NLD,2,0
1088,41763623,29,M,USA,10,1
1089,41765710,38,M,FRA,4,0
1090,41765152,35,M,USA,1,1
1091,41768602,45,M,CAN,2,0
1092,41775642,28,M,USA,10,1
1093,41752984,44,M,USA,49,1
1094,41780557,23,M,USA,3,1
1095,41763600,37,M,USA,24,1
1096,41757185,39,M,USA,29,1
1097,41787150,32,M,FRA,1,0
1098,41758033,35,M,FRA,1,0
1099,41778483,26,M,USA,19,1
1100,41791100,35,M,USA,1,1
1101,41790362,37,M,GBR,1,0
1102,41800308,36,M,BEL,1,0
1103,41778533,37,M,USA,2,1
1104,41768287,35,W,USA,1,1
1105,41761591,43,M,USA,1,1
1106,41764721,31,M,MEX,1,0
1107,41751422,36,M,USA,12,1
1108,41768852,37,M,IRL,1,0
1109,41785594,41,M,COL,1,0
1110,41773302,35,M,USA,1,1
1111,41779512,28,M,USA,1,1
1112,41773770,45,M,IRL,1,0
1113,41788213,41,M,USA,1,1
1114,41789951,30,M,NLD,1,0
1115,41787274,35,M,DEU,1,0
1116,41772255,27,M,USA,13,1
1117,41784224,37,M,ITA,1,0
1118,41752197,36,M,USA,14,1
1119,41800923,34,M,ITA,1,0
1120,41773602,49,M,GBR,1,0
1121,41790768,36,W,USA,1,1
1122,41768989,28,M,MEX,1,0
1123,41772043,29,M,USA,2,1
1124,41789818,41,M,USA,1,1
1125,41784205,45,M,IRL,1,0
1126,41764582,43,M,MEX,1,0
1127,41777113,35,M,PRT,1,0
1128,41766146,35,M,USA,9,1
1129,41789259,43,M,AUT,1,0
1130,41761954,35,W,NOR,1,0
1131,41787593,55,M,COL,1,0
1132,41787127,39,M,USA,1,1
1133,41802848,24,M,USA,1,1
1134,41787230,36,M,USA,1,1
1135,41753311,65,M,CAN,3,0
1136,41788161,55,M,USA,1,1
1137,41760797,29,M,USA,23,1
1138,41756474,34,M,USA,109,1
1139,41786372,46,M,FRA,1,0
1140,41763851,43,M,USA,1,1
1141,41778467,31,M,USA,2,1
1142,41787502,38,M,USA,1,1
1143,41773212,36,M,USA,1,1
1144,41761441,54,M,COL,9,0
1145,41786679,28,M,USA,1,1
1146,41761398,35,M,ITA,1,0
1147,41802946,30,M,CAN,1,0
1148,41758075,35,M,ESP,7,0
1149,41766579,37,M,NLD,1,0
1150,41788423,31,W,USA,1,1
1151,41775558,27,M,USA,12,1
1152,41800567,28,M,BEL,1,0
1153,41767628,47,M,USA,45,1
1154,41791070,32,M,MEX,1,0
1155,41762015,36,M,USA,14,1
1156,41773178,48,M,USA,6,1
1157,41805217,31,M,CHL,1,0
1158,41763793,31,M,USA,15,1
1159,41786276,28,M,FRA,2,0
1160,41754217,41,M,USA,1,1
1161,41752853,55,M,CAN,1,0
1162,41754745,35,M,USA,58,1
1163,41777453,23,M,USA,20,1
1164,41790849,54,M,JPN,1,0
1165,41777496,25,M,USA,2,1
1166,41786991,53,M,DEU,1,0
1167,41762154,33,M,USA,24,1
1168,41805549,24,W,GBR,1,0
1169,41783227,37,M,GBR,2,0
1170,41771534,37,M,GBR,1,0
1171,41757191,41,M,USA,74,1
1172,41788601,52,M,IRL,1,0
1173,41780964,26,M,USA,1,1
1174,41788572,32,M,DEU,1,0
1175,41756689,29,M,USA,18,1
1176,41760645,31,M,USA,53,1
1177,41756480,54,M,SWE,3,0
1178,41775323,38,M,USA,13,1
1179,41787952,22,M,USA,1,1
1180,41757659,38,M,USA,75,1
1181,41771365,42,M,USA,1,1
1182,41753402,41,M,USA,1,1
1183,41779828,40,M,USA,1,1
1184,41769589,31,M,USA,6,1
1185,41757019,42,M,USA,46,1
1186,41774608,39,M,USA,2,1
1187,41779562,32,W,USA,1,1
1188,41803338,30,M,BEL,1,0
1189,41765530,26,W,USA,12,1
1190,41801076,27,M,CHE,1,0
1191,41771078,59,M,ITA,1,0
1192,41761416,31,M,CHE,1,0
1193,41771280,26,W,USA,16,1
1194,41794221,28,M,USA,1,1
1195,41750740,37,W,USA,3,1
1196,41786952,44,M,USA,1,1
1197,41783910,46,M,CHN,2,0
1198,41783747,47,M,ISR,1,0
1199,41773349,26,M,USA,2,1
1200,41797228,48,M,ITA,1,0
1201,41792516,28,M,USA,1,1
1202,41802148,37,M,NOR,1,0
1203,41788667,23,W,USA,1,1
1204,41786722,32,M,USA,1,1
1205,41760742,31,M,USA,5,1
1206,41797660,36,M,ITA,1,0
1207,41787636,35,W,USA,1,1
1208,41781547,26,M,USA,8,1
1209,41784667,26,M,USA,1,1
1210,41791472,25,W,USA,1,1
1211,41770744,31,M,USA,4,1
1212,41759305,48,M,USA,86,1
1213,41788768,38,M,SGP,1,0
1214,41788725,29,M,USA,1,1
1215,41785593,41,M,COL,1,0
1216,41780054,25,M,USA,2,1
1217,41791421,29,M,USA,1,1
1218,41781874,26,M,USA,2,1
1219,41778585,38,M,USA,19,1
1220,41769992,42,M,CRI,2,0
1221,41771137,27,M,USA,3,1
1222,41775847,27,W,USA,2,1
1223,41791283,51,M,USA,1,1
1224,41758878,32,M,USA,41,1
1225,41774544,27,M,USA,6,1
1226,41757668,40,M,USA,28,1
1227,41782469,27,M,USA,15,1
1228,41778673,36,M,USA,11,1
1229,41785062,40,M,IRL,1,0
1230,41767022,42,M,IRL,1,0
1231,41751995,48,M,USA,113,1
1232,41784271,32,M,USA,1,1
1233,41805225,38,M,USA,1,1
1234,41788844,28,M,USA,1,1
1235,41772188,36,M,ECU,1,0
1236,41784076,23,M,USA,1,1
1237,41788251,28,M,USA,1,1
1238,41779410,50,M,ITA,1,0
1239,41796793,38,M,FRA,2,0
1240,41770080,50,M,AUS,1,0
1241,41759599,48,M,USA,4,1
1242,41796705,53,M,CHN,1,0
1243,41803074,44,M,NOR,1,0
1244,41789704,23,M,USA,1,1
1245,41762289,45,M,USA,3,1
1246,41799990,36,M,NOR,1,0
1247,41779929,31,M,USA,1,1
1248,41769369,29,W,USA,26,1
1249,41764554,31,M,USA,6,1
1250,41796273,43,M,DEU,1,0
1251,41764621,46,M,GBR,2,0
1252,41763435,45,M,USA,8,1
1253,41766570,40,M,USA,2,1
1254,41770284,35,M,GBR,1,0
1255,41776217,29,M,USA,1,1
1256,41767094,27,M,BRA,1,0
1257,41801706,38,M,USA,1,1
1258,41768613,31,M,CAN,1,0
1259,41754518,40,M,USA,40,1
1260,41785779,51,M,BRA,1,0
1261,41766896,37,M,USA,29,1
1262,41766054,29,M,USA,12,1
1263,41801926,35,W,ESP,1,0
1264,41803831,24,W,USA,1,1
1265,41791907,47,M,FRA,2,0
1266,41773644,33,M,DEU,1,0
1267,41750157,39,M,USA,114,1
1268,41770257,41,M,BRA,5,0
1269,41761404,29,M,USA,7,1
1270,41796454,47,M,NOR,1,0
1271,41761355,24,M,USA,7,1
1272,41768234,46,M,CZE,1,0
1273,41771925,25,M,USA,4,1
1274,41762313,33,M,USA,2,1
1275,41768079,29,M,USA,10,1
1276,41787628,27,W,USA,1,1
1277,41796690,29,M,USA,1,1
1278,41765139,39,M,USA,1,1
1279,41769166,27,M,USA,8,1
1280,41783509,24,M,USA,4,1
1281,41796685,25,M,USA,1,1
1282,41757040,41,M,USA,68,1
1283,41789397,26,M,LTU,1,0
1284,41768540,47,M,HKG,1,0
1285,41779054,25,W,USA,10,1
1286,41771396,26,M,USA,4,1
1287,41770942,26,M,USA,10,1
1288,41754373,38,W,USA,10,1
1289,41798957,36,M,ITA,1,0
1290,41765274,33,M,USA,2,1
1291,41801790,38,M,CHE,1,0
1292,41763082,29,W,USA,6,1
1293,41767366,34,M,FRA,2,0
1294,41771495,33,W,USA,1,1
1295,41787298,39,M,ESP,2,0
1296,41781653,25,M,USA,1,1
1297,41757050,40,M,USA,18,1
1298,41787445,27,W,USA,1,1
1299,41773066,42,M,FIN,2,0
1300,41800594,50,M,FRA,1,0
1301,41751341,39,W,USA,38,1
1302,41751460,38,M,USA,34,1
1303,41776219,27,M,USA,17,1
1304,41784774,40,M,ESP,1,0
1305,41788281,37,W,USA,1,1
1306,41784583,45,M,CAN,1,0
1307,41786726,39,W,FRA,1,0
1308,41768355,44,M,USA,7,1
1309,41797990,24,M,ITA,1,0
1310,41786808,43,M,USA,1,1
1311,41786369,42,M,ITA,1,0
1312,41753268,40,M,USA,11,1
1313,41779674,42,M,USA,1,1
1314,41773451,25,M,USA,1,1
1315,41794387,37,M,USA,1,1
1316,41789243,29,M,USA,1,1
1317,41788575,48,M,GBR,1,0
1318,41776011,33,M,USA,3,1
1319,41761775,28,M,USA,24,1
1320,41757746,31,M,USA,16,1
1321,41802304,44,M,NOR,1,0
1322,41789623,22,W,USA,1,1
1323,41791409,32,M,USA,1,1
1324,41769658,31,M,USA,21,1
1325,41773180,40,W,USA,1,1
1326,41788937,31,M,USA,1,1
1327,41769600,36,M,USA,9,1
1328,41782097,38,M,USA,10,1
1329,41766018,36,M,USA,2,1
1330,41803534,34,M,GBR,1,0
1331,41763462,28,M,USA,11,1
1332,41787151,33,W,DEU,1,0
1333,41789501,25,M,USA,1,1
1334,41798302,37,M,FRA,1,0
1335,41789756,45,M,AUS,1,0
1336,41761106,40,M,USA,25,1
1337,41769490,35,M,USA,8,1
1338,41785291,34,M,AND,1,0
1339,41759809,53,M,USA,6,1
1340,41805588,25,M,USA,1,1
1341,41768729,40,M,USA,1,1
1342,41760196,29,W,USA,42,1
1343,41776934,26,M,USA,16,1
1344,41763057,29,W,USA,44,1
1345,41761581,35,M,CAN,1,0
1346,41763167,28,M,USA,23,1
1347,41783874,26,M,USA,3,1
1348,41776561,34,M,USA,17,1
1349,41772799,25,M,USA,22,1
1350,41788058,33,M,USA,1,1
1351,41790952,26,M,ITA,1,0
1352,41770946,25,M,USA,36,1
1353,41789170,33,M,USA,1,1
1354,41791413,35,M,USA,1,1
1355,41788386,47,M,BEL,1,0
1356,41760837,30,M,USA,50,1
1357,41754593,35,M,USA,26,1
1358,41773339,43,M,USA,1,1
1359,41761161,46,M,CAN,3,0
1360,41771806,29,M,USA,11,1
1361,41774211,30,M,ITA,1,0
1362,41783719,24,M,USA,2,1
1363,41789444,56,M,GBR,1,0
1364,41782848,26,M,USA,10,1
1365,41783868,27,M,USA,6,1
1366,41767603,29,M,FRA,1,0
1367,41789983,29,M,DEU,1,0
1368,41770624,25,W,USA,5,1
1369,41756224,28,M,USA,2,1
1370,41760644,33,M,USA,20,1
1371,41804439,24,M,USA,1,1
1372,41776525,24,M,USA,16,1
1373,41761513,51,M,BEL,2,0
1374,41783107,36,M,GBR,1,0
1375,41768472,28,W,USA,1,1
1376,41753227,47,M,ITA,2,0
1377,41758273,36,M,USA,1,1
1378,41754253,46,M,USA,67,1
1379,41758345,46,M,GBR,2,0
1380,41761264,29,M,USA,2,1
1381,41770656,27,M,USA,9,1
1382,41765364,28,W,USA,4,1
1383,41804015,36,M,USA,1,1
1384,41754813,50,M,ITA,7,0
1385,41752697,49,M,CAN,7,0
1386,41755597,35,M,USA,16,1
1387,41789345,51,M,JPN,1,0
1388,41785682,44,M,NLD,1,0
1389,41787345,46,M,ESP,2,0
1390,41756632,36,M,USA,43,1
1391,41769848,45,M,CHL,2,0
1392,41802522,24,M,USA,1,1
1393,41756491,41,M,USA,14,1
1394,41769825,38,W,USA,1,1
1395,41767349,40,M,USA,1,1
1396,41752729,46,M,MEX,3,0
1397,41791204,44,M,DEU,1,0
1398,41779656,39,M,USA,1,1
1399,41787923,50,M,USA,1,1
1400,41780978,35,W,USA,1,1
1401,41800632,51,M,FRA,1,0
1402,41772562,55,M,USA,5,1
1403,41782798,41,M,NLD,2,0
1404,41769840,35,M,USA,7,1
1405,41758303,54,M,ITA,6,0
1406,41760848,41,M,USA,49,1
1407,41764199,42,M,MEX,1,0
1408,41768497,53,M,GBR,1,0
1409,41767837,45,M,BRA,1,0
1410,41779797,37,M,USA,1,1
1411,41788049,50,M,ISR,1,0
1412,41770623,38,M,USA,31,1
1413,41768115,29,M,USA,20,1
1414,41787740,23,M,USA,1,1
1415,41782693,24,M,USA,9,1
1416,41787536,25,M,USA,1,1
1417,41776411,27,M,MEX,1,0
1418,41759930,42,M,USA,30,1
1419,41791087,45,W,CAN,1,0
1420,41784776,50,M,FRA,1,0
1421,41750147,46,M,USA,66,1
1422,41783488,36,M,USA,2,1
1423,41784711,47,M,POL,1,0
1424,41759558,26,M,USA,29,1
1425,41776809,29,M,USA,12,1
1426,41780098,45,M,USA,1,1
1427,41787100,33,M,USA,1,1
1428,41771212,29,M,USA,10,1
1429,41752688,43,M,USA,3,1
1430,41787338,48,M,GBR,1,0
1431,41772667,24,M,USA,20,1
1432,41751557,38,M,USA,2,1
1433,41767170,36,M,USA,1,1
1434,41778769,37,M,USA,16,1
1435,41803920,34,M,CHL,1,0
1436,41760411,36,M,USA,37,1
1437,41750991,42,M,USA,29,1
1438,41751525,39,M,USA,14,1
1439,41795917,42,M,GBR,1,0
1440,41754060,43,W,USA,2,1
1441,41760187,41,M,USA,89,1
1442,41790625,35,M,SVN,1,0
1443,41755518,40,M,USA,30,1
1444,41773823,45,M,LTU,1,0
1445,41800939,34,M,CHE,1,0
1446,41751682,39,W,USA,38,1
1447,41789223,33,M,BRA,1,0
1448,41762011,34,M,CHN,1,0
1449,41766736,36,M,USA,50,1
1450,41795606,31,M,ESP,1,0
1451,41760365,25,M,USA,4,1
1452,41752753,46,W,USA,23,1
1453,41768444,54,M,USA,1,1
1454,41794615,41,M,FRA,1,0
1455,41778678,25,M,MEX,1,0
1456,41764303,54,M,USA,2,1
1457,41772340,29,M,USA,21,1
1458,41788566,26,W,USA,1,1
1459,41775170,28,M,USA,3,1
1460,41754007,36,W,USA,2,1
1461,41803321,28,M,CHI,1,0
1462,41756607,45,M,DEU,1,0
1463,41782652,26,M,USA,2,1
1464,41798042,44,M,IRL,1,0
1465,41779966,51,M,CHE,1,0
1466,41786714,38,M,GBR,1,0
1467,41753148,43,M,SWE,7,0
1468,41752900,59,M,IRL,3,0
1469,41787259,30,W,USA,1,1
1470,41764157,44,M,NLD,1,0
1471,41775472,49,M,USA,4,1
1472,41789307,50,M,GBR,1,0
1473,41790643,28,M,DEU,2,0
1474,41798251,40,M,ITA,1,0
1475,41765343,53,M,USA,2,1
1476,41752441,44,M,USA,47,1
1477,41782505,28,M,GBR,2,0
1478,41788894,48,M,USA,1,1
1479,41769648,28,M,FRA,30,0
1480,41779306,29,M,USA,2,1
1481,41761724,32,M,USA,17,1
1482,41801530,38,M,JPN,1,0
1483,41786957,51,M,CHN,1,0
1484,41763343,25,M,USA,5,1
1485,41756773,32,W,USA,4,1
1486,41768813,36,M,USA,3,1
1487,41760799,28,M,USA,15,1
1488,41753052,60,M,USA,1,1
1489,41766559,37,M,SWE,1,0
1490,41784573,51,M,PRT,1,0
1491,41789950,37,W,PRT,1,0
1492,41794877,51,M,NLD,1,0
1493,41765532,35,M,USA,20,1
1494,41786903,41,W,USA,1,1
1495,41766713,37,W,USA,1,1
1496,41758053,53,M,VEN,1,0
1497,41788243,38,M,GBR,1,0
1498,41766590,23,M,USA,13,1
1499,41754538,37,M,USA,6,1
1500,41777395,35,M,USA,27,1
1501,41779565,26,W,USA,3,1
1502,41787429,39,M,USA,1,1
1503,41759626,31,W,USA,7,1
1504,41768804,28,M,USA,12,1
1505,41776856,25,M,USA,2,1
1506,41761668,48,M,USA,5,1
1507,41757426,43,M,USA,53,1
1508,41784882,45,M,MEX,1,0
1509,41768291,42,M,USA,1,1
1510,41750331,42,M,USA,100,1
1511,41786460,36,W,NLD,1,0
1512,41805054,36,M,GBR,1,0
1513,41769321,50,M,FRA,3,0
1514,41779507,36,M,FRA,1,0
1515,41763903,45,M,USA,40,1
1516,41772804,29,W,CAN,2,0
1517,41779965,25,M,USA,2,1
1518,41768215,48,M,NOR,1,0
1519,41767900,45,M,BRA,1,0
1520,41762672,29,W,USA,25,1
1521,41778055,38,M,USA,2,1
1522,41779418,46,M,GBR,1,0
1523,41773000,41,W,USA,2,1
1524,41791007,23,W,USA,1,1
1525,41788202,39,M,USA,1,1
1526,41788836,33,M,USA,1,1
1527,41768010,30,M,USA,2,1
1528,41789825,31,M,USA,1,1
1529,41802703,31,M,USA,1,1
1530,41769507,31,M,USA,1,1
1531,41759158,40,M,USA,17,1
1532,41767307,34,M,USA,2,1
1533,41757571,32,M,USA,51,1
1534,41771860,40,M,NLD,1,0
1535,41786645,51,M,DEU,1,0
1536,41756867,51,M,ECU,3,0
1537,41797198,34,M,ITA,2,0
1538,41777394,24,M,USA,1,1
1539,41798658,40,M,NLD,1,0
1540,41775482,30,M,USA,4,1
1541,41790609,26,M,USA,2,1
1542,41775253,37,M,USA,23,1
1543,41778013,32,M,USA,3,1
1544,41764285,47,M,FRA,1,0
1545,41750423,39,M,USA,26,1
1546,41779546,43,M,ITA,3,0
1547,41753739,60,M,NOR,5,0
1548,41760381,40,M,JPN,10,0
1549,41784296,46,M,LTU,1,0
1550,41798086,37,M,ITA,1,0
1551,41802174,48,M,USA,1,1
1552,41750518,40,M,USA,94,1
1553,41766589,40,M,FRA,3,0
1554,41778710,31,M,USA,19,1
1555,41759664,31,M,USA,1,1
1556,41776238,40,M,CHL,1,0
1557,41753215,38,M,USA,62,1
1558,41798988,27,M,USA,1,1
1559,41768681,37,M,USA,1,1
1560,41760033,31,M,USA,6,1
1561,41762460,42,M,USA,35,1
1562,41768744,42,M,USA,42,1
1563,41756704,42,M,BRA,1,0
1564,41762379,50,M,USA,3,1
1565,41780022,25,M,USA,2,1
1566,41773417,32,M,USA,2,1
1567,41759092,54,M,SWE,16,0
1568,41762559,39,M,USA,27,1
1569,41791068,40,M,PER,1,0
1570,41779222,53,M,GBR,1,0
1571,41763396,34,W,USA,1,1
1572,41786643,50,M,CHN,1,0
1573,41805507,33,M,NZL,1,0
1574,41790081,52,M,GBR,1,0
1575,41766718,35,M,FRA,4,0
1576,41792631,27,M,USA,6,1
